id,body
1214590245917876225,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214590222807244800,"@jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor t… https://t.co/Ienssil7U6"
1214590128364109824,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214589855411376130,@jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RB… https://t.co/gxa95aWH4t
1214589689203691520,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Way to go!!
1214589641690619905,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214589371841732608,"BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coa… https://t.co/5U0kTDXTgU"
1214584785798123520,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214584160452407296,"RT @brucesellery: 🎙️Today on the Moolala podcast:
Immigrants and money: overcoming the barriers + MORE with our #personalfinance guests @RB…"
1214584079087128576,"RT @brucesellery: 🎙️Today on the Moolala podcast:
Immigrants and money: overcoming the barriers + MORE with our #personalfinance guests @RB…"
1214582837472636928,26 teams from 17 different Canadian Universities have been shortlisted to move on to the second round of… https://t.co/YwdgGZEas9
1214582662108766213,@RBC where's my racks?? https://t.co/PS5Z1Iw1Om
1214582339369652225,RT @BCCareProviders: A new report released today by @RBC titled “Navigating the 2020s” calls attention to substantial challenges Canada’s r…
1214581310724988929,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214579611016794114,"#climatechange, aging #population major #economic factors in @RBC forecast for 2020s #Canada /via @globeandmail https://t.co/Va0xUcK8HE"
1214579108337913857,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214578835678732288,@RBC CEO calls for caution if Ottawa adjusts the mortgage stress test. Story notes that home sales in Toronto were… https://t.co/VBwt3gaiht
1214576058420408321,"RT @rjjago: Banking while Native thread. It seems like there are a lot of stories Native people, especially Native business people, have ab…"
1214575550917992448,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214575392553611266,"It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for… https://t.co/q8IONSJ1V6"
1214570553325031425,RT @bkingston: Fascinating new report from @RBC - Navigating the 2020s: How Canada can thrive in a decade of change. RBC expects modest eco…
1214567020227743745,"RT @amandawilson817: Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp; @bd…"
1214562342442127361,"RT @pgaofcanada: What an honour! Thanks @YoungerGolf @SCOREGolf for naming the @RBC PGA Scramble presented by @LincolnMotorCA the ""Best New…"
1214561106271719426,RT @burlingtoncofc: Learn the 2019 economic performance for #BurlOn and Canada and what's in store for the 2020 economic outlook from the @…
1214560773625638914,"What an honour! Thanks @YoungerGolf @SCOREGolf for naming the @RBC PGA Scramble presented by @LincolnMotorCA the ""B… https://t.co/58focvFkWF"
1214560364739743746,"@TheEconomist @Trade_Talks @EconSocietyRU
@RUEconomics @neruec @RUFinancial @easyfinanceru  @Russian_Economy… https://t.co/M9AQ4osKmZ"
1214559618539515908,Learn the 2019 economic performance for #BurlOn and Canada and what's in store for the 2020 economic outlook from t… https://t.co/croZhGFUfI
1214558399804956672,RT @rbabanksoleprop: PDP TIME! @gcu @payomatic  @WesternUnion @bankofamerica @BNI  @Millennium_Comm @HSBC @BMCEBankAfrica @DimeBank @WellsF…
1214558291306729472,PDP TIME! @gcu @payomatic  @WesternUnion @bankofamerica @BNI  @Millennium_Comm @HSBC @BMCEBankAfrica @DimeBank… https://t.co/1wWdrLkRUU
1214557225689079809,RT @bkingston: Fascinating new report from @RBC - Navigating the 2020s: How Canada can thrive in a decade of change. RBC expects modest eco…
1214555299446546432,RT @RBC: Take our quiz to find out how much money you really need in retirement. https://t.co/OIyjtceBcZ
1214554418642849792,"🎙️Today on the Moolala podcast:
Immigrants and money: overcoming the barriers + MORE with our #personalfinance gues… https://t.co/r3dnP7RI9T"
1214554222978457600,"RT @udibc: “There will be about 650,000 people living in Canadian #seniors’ residences or nursing homes in 2030, up from 450,000 now. Publi…"
1214551439554408448,"RT @FOSAdam: The jersey looks even better with a sleeve partner. 

Excited to welcome @RBC to the roster of #Rising25 partners! https://t.c…"
1214550511963258880,"McGill University teamed up with @RBC and @globeandmail to create an online personal finance course, for FREE! Join… https://t.co/xMB35fIHk6"
1214549650067382272,@RussWildeJr @FOSAdam @frntofficesport @RBC This is sweet!! 👊
1214548270221017088,RT @GLOBE_Series: A new report by @RBC says 🇨🇦's next decade will be shaped by the twin forces of #climatechange &amp; demographic aging. Join…
1214545591281291264,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214543579730694144,"The biggest gathering of Canadian Small and Medium Enterprises taking place on January 20, 2020 @mtcc at… https://t.co/LZQsQubyGN"
1214541098254659584,"Be a part of the crowd of more than 3,000 business leaders, top executives and top Canadian SMEs  at @canadian_sme… https://t.co/DwmCtagCpY"
1214540593419845634,"@CiscoCanada presents @canadian_sme Business Expo 2020.

Few booths left, book your booth now at… https://t.co/wr1cUyckCE"
1214539655053545472,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214539186461663232,"RT @RussWildeJr: New jersey patch partner, who dis? 👀 

@frntofficesport | #Rising25 | @RBC 
https://t.co/gMynqVBDtu"
1214538791039488000,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214538162443374593,@colinbowern @RBC I had that with TD; ended up digging out an old cell that I could install the app on and use over wifi. :/
1214528279329345536,@mrsharma @RussWildeJr @frntofficesport @RBC 💪💪
1214528137431785472,@RussWildeJr @FOSAdam @frntofficesport @RBC What!!! That’s insane!! Congrats!
1214527746166206464,"RT @RussWildeJr: New jersey patch partner, who dis? 👀 

@frntofficesport | #Rising25 | @RBC 
https://t.co/gMynqVBDtu"
1214467521476251648,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214462776841773056,"@TheEconomist @Trade_Talks @EconSocietyRU
@RUEconomics @neruec @RUFinancial @easyfinanceru @finance_blog… https://t.co/SpCrWo2Nht"
1214453948700123138,"RT @RussWildeJr: New jersey patch partner, who dis? 👀 

@frntofficesport | #Rising25 | @RBC 
https://t.co/gMynqVBDtu"
1214446625730392064,I'm going to go ahead and assume the team who maintains @RBC Dominion Securities web site don't actually use their… https://t.co/etcM4nQyv7
1214437199476920321,"RT @CyberTechRisk: Very pleased to have Jon Rohrich (@JonRohrich, Security &amp; Compliance Technical Specialist, @microsoftcanada) to speak at…"
1214425256141549570,RT @SueSutcliffe: I am looking forward to sharing my vision of #SocialMediaThatWorks at Canadian SME BUSINESS EXPO in #Toronto on Jan 20. S…
1214419177349341184,Hey ⁦@RBC⁩ can you open up your mobile banking app so I can get it in NZ? I have accounts back home in Canada but c… https://t.co/T6mjEnbYTr
1214418808875732992,"RT @RussWildeJr: New jersey patch partner, who dis? 👀 

@frntofficesport | #Rising25 | @RBC 
https://t.co/gMynqVBDtu"
1214418263301427200,"RT @StackhouseJohn: Good insights from @carmichaelkevin on our ticking time bomb, aka demographics. You can read more on “super-aging” and…"
1214414274547728385,"New jersey patch partner, who dis? 👀 

@frntofficesport | #Rising25 | @RBC 
https://t.co/gMynqVBDtu"
1214407397684449280,"The jersey looks even better with a sleeve partner. 

Excited to welcome @RBC to the roster of #Rising25 partners! https://t.co/cpeq4ClS8t"
1214396502115790848,My worse nightmare right now is @RBC! More than one month waiting for an international transfer to be effective. Th… https://t.co/2t67zMWrIt
1214386232270172164,"Very pleased to have Jon Rohrich (@JonRohrich, Security &amp; Compliance Technical Specialist, @microsoftcanada) to spe… https://t.co/B9mApggnYm"
1214384093045112832,@_saraorrico @RBC After being on hold for 10 minutes I got an answer to the general phone line and then they transf… https://t.co/Ad9T9AVbKX
1214374390969831429,"RT @canadian_sme: Be a part of the crowd of more than 3,000 business leaders, top executives and top Canadian SMEs  at 
@canadian_sme Busin…"
1214374092473864192,"RT @amandawilson817: Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp; @bd…"
1214373204187340801,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214372909172559878,⁦.@RBC⁩‘s  new economic report says the next decade in #Canada will increasingly be shaped by the twin forces of… https://t.co/vF8Dk8wjg6
1214368562481180672,@CosmeticProof @RBC Yep..
1214364538172133377,@cibc @TD_Canada @RBC #boycottthebigbanks and switch to @TangerineBank
1214363568214294528,"RT @StackhouseJohn: Good insights from @carmichaelkevin on our ticking time bomb, aka demographics. You can read more on “super-aging” and…"
1214359705167912962,This is an absurd amount of packaging and paper for 1 plastic card @RBC . Shame on your sustainability efforts! Ple… https://t.co/V3ftbnTuCD
1214357815218847744,"Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp;… https://t.co/gZ9nmFg74z"
1214356296725458944,"@RBC @canartca bears repeating that RBC is a major shareholder of Enbridge, TC Energy, Suncor, Cenovus, Imperial Oi… https://t.co/Nj3tOpAMkl"
1214354119231594496,@sagerlm @theSJHL @BennyGX94Sports @RBC @SJHLTerriers @SVStampeders No. I’ve converted.
1214353356652732421,"RT @StackhouseJohn: Ready for a decade of economic transition? Big changes are coming in demographics, climate and technology. And that wil…"
1214346174196600838,I am looking forward to sharing my vision of #SocialMediaThatWorks at Canadian SME BUSINESS EXPO in #Toronto on Jan… https://t.co/PZ2oWCEJQj
1214345059438477313,"When I see @RBC try to buy our acceptance by financially supporting contemporary art (e.g. thru @canartca ), I wond… https://t.co/fmtwbfZDWu"
1214339928009650176,You have an unresolved problem with your #bank then write to @Ombudsman_OBSI  and get it solved. #rbc #cibc… https://t.co/ZC7NYLIeag
1214339481882349568,"We were proud to welcome John to #yyj as part of our ""Future Of..."" series last fall exploring the major issues and… https://t.co/Mm9TP62iwO"
1214338853248495616,@Ih8theriders @theSJHL @BennyGX94Sports @RBC @SJHLTerriers @SVStampeders Says the anti-terrier fan
1214338660327407617,RT @RBC: The Experience RBC store is now open at Sherway Gardens. https://t.co/r0DZxsPmnm
1214338052069347328,@sagerlm @theSJHL @BennyGX94Sports @RBC @SJHLTerriers @SVStampeders Stay home
1214337045742706689,"Good insights from @carmichaelkevin on our ticking time bomb, aka demographics. You can read more on “super-aging”… https://t.co/XslzUsk88Z"
1214335895974895616,"“There will be about 650,000 people living in Canadian #seniors’ residences or nursing homes in 2030, up from 450,0… https://t.co/sZsWMZF95u"
1214335556605423616,"@theSJHL @BennyGX94Sports @RBC @SJHLTerriers Have to say, might have to make a road trip to Yorkton just to see thi… https://t.co/LyyGAZ7Bzy"
1214334489964335104,@aidaML_ @RBC I was so impressed with the paperless part!
1214332605715214336,If somebody calls you from a local number claiming that they're from #firstreportid offering scam protection just h… https://t.co/Au97KEfhPE
1214325361862950912,@HashtagAbdul @RBC @AskRBC No problem man👏
1214325207369998336,@itstommygabriel @RBC @AskRBC Thank you for the additional @ good sir.
1214324877722701825,Hi @RBC! Just went to my home branch and loving the new ATMs with *tap* for single transactions and more importantl… https://t.co/VgtrAZ8b3I
1214324109410283521,@HashtagAbdul @RBC @AskRBC please see this phishing email a customer received.
1214323185321205760,"ALERT: If you're an @RBC customer and you're getting an email like this, it's a PHISHING ATTEMPT. https://t.co/hHsz4ULgRY"
